pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago;registro_incorrecto;tipo_error
5748;23115895-2;Claudio Mendez Nuñez;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5749;23115895-2;Claudio Mendez Nuñez;2026;5;5/5/26;35000;0;35000;pagado;5/5/26;efectivo;NO;
5750;23115895-2;Claudio Mendez Nuñez;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5751;23115895-2;Claudio Mendez Nuñez;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5752;23115895-2;Claudio Mendez Nuñez;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5753;23115895-2;Claudio Mendez Nuñez;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5754;23115895-2;Claudio Mendez Nuñez;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5755;23115895-2;Diego Gonzalez;2026;11;5/11/26;35000;0;35000;pagado;4/11/26;efectivo;SI;nombre_diferente
5756;23115895-2;Claudio Mendez Nuñez;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5757;11689866-0;Ignacio Barrera Alvarez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5758;11689866-0;Ignacio Barrera Alvarez;2026;2;5/2/26;35000;0;35000;pagado;4/2/26;transferencia;NO;
5759;11689866-0;Ignacio Barrera Alvarez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5760;11689866-0;Ignacio Barrera Alvarez;2026;4;5/4/26;35000;0;35000;pagado;1/4/26;tarjeta_credito;NO;
5761;11689866-0;Ignacio Barrera Alvarez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5762;11689866-0;Ignacio Barrera Alvarez;2026;6;5/6/26;35000;0;35000;pagado;2/6/26;efectivo;NO;
5763;11689866-0;Ignacio Barrera Alvarez;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5764;11689866-0;Ignacio Barrera Alvarez;2026;8;5/8/26;35000;0;35000;pagado;5/8/26;transferencia;NO;
5765;11689866-0;Ignacio Barrera Alvarez;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5766;11689866-0;Ignacio Barrera Alvarez;2026;10;5/10/26;35000;0;35000;pagado;3/10/26;tarjeta_credito;NO;
5767;11689866-0;Ignacio Barrera Alvarez;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5768;11689866-0;Ignacio Barrera Alvarez;2026;12;5/12/26;35000;0;35000;pagado;1/12/26;efectivo;NO;
5769;16809928-4;Natalia Barrera Barrera;2026;1;5/1/26;35000;0;35000;pagado;5/1/26;transferencia;NO;
5770;16809928-4;Natalia Barrera Barrera;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5771;16809928-4;Natalia Barrera Barrera;2026;3;5/3/26;35000;0;35000;pagado;2/3/26;tarjeta_credito;NO;
5772;16809928-4;Natalia Barrera Barrera;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5773;16809928-4;Natalia Barrera Barrera;2026;5;5/5/26;35000;0;35000;pagado;4/5/26;efectivo;NO;
5774;16809928-4;Natalia Barrera Barrera;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5775;16809928-4;Natalia Barrera Barrera;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5776;16809928-4;Natalia Barrera Barrera;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5777;16809928-4;Natalia Barrera Barrera;2026;9;5/9/26;35000;0;35000;pagado;3/9/26;tarjeta_credito;NO;
5778;16809928-4;Natalia Barrera Barrera;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5779;16809928-4;Natalia Barrera Barrera;2026;11;5/11/26;35000;0;35000;pagado;1/11/26;efectivo;NO;
5780;16809928-4;Natalia Barrera Barrera;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5781;17615166-6;Ignacio Iturra Alvarez;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5782;17615166-6;Ignacio Iturra Alvarez;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5783;17615166-6;Ignacio Iturra Alvarez;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5784;17615166-6;Ignacio Iturra Alvarez;2026;4;5/4/26;35000;0;35000;pagado;5/4/26;tarjeta_credito;NO;
5785;17615166-6;Ignacio Iturra Alvarez;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
