codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago;registro_incorrecto;tipo_error
;20/07/25;20/07/25;30/07/25;cancelada;24402541-2;Luis Contreras;SI;Cabaña 18;Providencia;1200000;0;;20/7/25;NO;
;12/7/25;12/7/25;12/7/25 13:00;ejecutada;13897062-4;Maria Gonzalez;NO;Cancha Futbolito Techada;Providencia;35000;35000;efectivo;7/7/25;SI;rut/fecha
;11/01/25;11/01/25;13/01/25;ejecutada;13065663-3;Luis Contreras;SI;Cabaña 6;La Florida;240000;240000;efectivo;10/1/25;NO;
;03/09/25;03/09/25;09/09/25;ejecutada;22981153-3;Maria Gonzalez;SI;Cabaña 14;Santa Cruz;720000;720000;transferencia;3/9/25;SI;
;11/1/25;11/1/25 8:00;11/1/25 9:00;ejecutada;18154120-2;Maria Gonzalez;NO;Piscina 2;Santiago Centro;20000;20000;transferencia;8/1/25;NO;
;3/10/25;3/10/25 9:00;3/10/25 10:00;cancelada;7101185-2;Pedro Rojas;SI;Cancha Basquetbol Aire Libre;Providencia;25000;0;;29/9/25;NO;
;08/09/25;08/09/25;17/09/25;ejecutada;7997541-9;Ana Silva;NO;Cabaña 3;La Florida;1080000;1080000;transferencia;5/9/25;SI;
;15/03/25;15/03/25;18/03/25;reservada;20470612-3;Ana Silva;NO;Cabaña 6;Santiago Centro;360000;0;;14/3/25;NO;
;8/10/25;8/10/25 14:00;8/10/25 15:00;cancelada;18467664-8;Pedro Rojas;NO;Cancha Tenis Aire Libre;Providencia;25000;0;;5/10/25;NO;
;11/06/25;11/06/25;17/06/25;ejecutada;5590602-5;Juan Perez;SI;Cabaña 6;Providencia;720000;720000;tarjeta;7/6/25;NO;
;05/09/25;05/09/25;10/09/25;ejecutada;14150365-0;Juan Perez;NO;Cabaña 13;Providencia;600000;600000;tarjeta;1/9/25;NO;
;5/9/25;5/9/25 12:00;5/9/25 13:00;ejecutada;13006129-K;Pedro Rojas;SI;Restaurant 1;La Florida;30000;30000;tarjeta;1/9/25;NO;
;9/1/25;9/1/25 20:00;9/1/25 21:00;reservada;16012079-7;Ana Silva;NO;Cancha Padel Aire Libre;Providencia;25000;0;;6/1/25;NO;
;11/12/25;11/12/25;16/12/25;reservada;24795565-8;Luis Contreras;NO;Cabaña 12;Providencia;600000;0;;6/12/25;NO;
;07/08/25;07/08/25;16/08/25;reservada;13537633-7;Maria Gonzalez;NO;Cabaña 10;La Florida;1080000;0;;5/8/25;NO;
;14/10/25;14/10/25 21:00;14/10/25 22:00;ejecutada;10427547-8;Ana Silva;NO;Restaurant 1;Providencia;30000;30000;transferencia;11/10/25;NO;
;5/11/25;5/11/25 9:00;5/11/25 10:00;reservada;20408365-7;Maria Gonzalez;NO;Piscina 2;Santa Cruz;20000;0;;5/11/25;NO;
;5/9/25;5/9/25 12:00;5/9/25 13:00;cancelada;18568061-4;Ana Silva;NO;Cancha Futbolito Techada;Providencia;35000;0;;5/9/25;NO;
;04/08/25;04/08/25;10/08/25;cancelada;20666104-6;Juan Perez;SI;Cabaña 5;Santa Cruz;720000;0;;30/7/25;NO;
;3/11/25;3/11/25 11:00;3/11/25 12:00;reservada;17505864-8;Maria Gonzalez;SI;Restaurant 2;Providencia;30000;0;;3/11/25;NO;
;06/01/25;06/01/25;16/01/25;ejecutada;24693299-9;Pedro Rojas;NO;Cabaña 4;Santiago Centro;1200000;1200000;tarjeta;4/1/25;NO;
;10/10/25;10/10/25;16/10/25;reservada;7130867-7;Luis Contreras;SI;Cabaña 19;Santa Cruz;720000;0;;10/10/25;NO;
;20/4/25;20/4/25 16:00;20/4/25 17:00;ejecutada;22078734-6;Pedro Rojas;NO;Restaurant 2;Santa Cruz;30000;30000;efectivo;15/4/25;NO;
;10/4/25;10/4/25 14:00;10/4/25 15:00;reservada;11177094-8;Maria Gonzalez;NO;Cancha Tenis Techada;Providencia;35000;0;;6/4/25;NO;
;05/02/25;05/02/25;06/02/25;ejecutada;17820790-3;Juan Perez;NO;Cabaña 20;La Florida;120000;120000;transferencia;3/2/25;NO;
;10/01/25;10/01/25;19/01/25;cancelada;13953163-9;Juan Perez;NO;Cabaña 15;Providencia;1080000;0;;6/1/25;NO;
;11/07/25;11/07/25;21/07/25;ejecutada;22256719-K;Ana Silva;NO;Cabaña 13;Santiago Centro;1200000;1200000;transferencia;6/7/25;NO;
;03/04/25;03/04/25;04/04/25;ejecutada;6126625-9;Maria Gonzalez;SI;Cabaña 1;La Florida;120000;120000;efectivo;30/3/25;NO;
;3/6/25;3/6/25 10:00;3/6/25 11:00;reservada;9039992-6;Ana Silva;NO;Cancha Basquetbol Techada;Santiago Centro;35000;0;;2/6/25;NO;
;4/10/25;4/10/25 20:00;4/10/25 21:00;ejecutada;6626889-6;Pedro;NO;Restaurant 2;La Florida;30000;30000;transferencia;1/10/25;SI;nombre
;10/09/25;10/09/25;13/09/25;reservada;18154120-2;Maria Gonzalez;SI;Cabaña 10;Providencia;360000;0;;5/9/25;NO;
;9/8/25;9/8/25 21:00;9/8/25 22:00;cancelada;10527082-8;Ana Silva;SI;Salon Eventos 2;Santa Cruz;100000;0;;6/8/25;NO;
;02/04/25;02/04/25;04/04/25;cancelada;17623443-1;Maria Gonzalez;SI;Cabaña 12;Santiago Centro;240000;0;;1/4/25;NO;
;17/02/25;17/02/25;21/02/25;cancelada;21912374-4;Pedro Rojas;SI;Cabaña 6;La Florida;480000;0;;13/2/25;NO;
;13/5/25;13/5/25 16:00;13/5/25 17:00;cancelada;14252158-K;Luis Contreras;NO;Cancha Padel Techada;Providencia;35000;0;;11/5/25;NO;
;12/05/25;12/05/25;14/05/25;cancelada;10645717-4;Pedro Rojas;NO;Cabaña 4;Providencia;240000;0;;9/5/25;NO;
;17/2/25;17/2/25 11:00;17/2/25 12:00;ejecutada;5373421-9;Luis Contreras;NO;Salon Eventos 4;Santa Cruz;100000;100000;transferencia;16/2/25;NO;
;10/12/25;10/12/25;17/12/25;cancelada;15677425-1;Luis Contreras;NO;Cabaña 8;Santa Cruz;840000;0;;5/12/25;NO;
;18/8/25;18/8/25 10:00;18/8/25 11:00;cancelada;13734270-7;Luis Contreras;SI;Salon Eventos 3;Santa Cruz;100000;0;;13/8/25;NO;
;20/5/25;20/5/25 13:00;20/5/25 14:00;reservada;19937737-K;Luis Contreras;NO;Salon Eventos 3;Santa Cruz;100000;0;;19/5/25;NO;
;5/4/25;5/4/25 22:00;5/4/25 23:00;cancelada;16972312-5;Juan Perez;NO;Salon Eventos 1 X;Santiago Centro;100000;0;;31/3/25;SI;referencia
;16/06/25;16/06/25;24/06/25;ejecutada;21525938-2;Ana Silva;NO;Cabaña 10;Santa Cruz;960000;960000;transferencia;11/6/25;NO;
;03/02/25;03/02/25;13/02/25;cancelada;7544276-9;Maria Gonzalez;SI;Cabaña 8;Santa Cruz;1200000;0;;29/1/25;NO;
;19/09/25;19/09/25;22/09/25;reservada;8488042-6;Juan Perez;NO;Cabaña 9;La Florida;360000;0;;19/9/25;SI;
;18/6/25;18/6/25 13:00;18/6/25 14:00;cancelada;23876696-6;Luis Contreras;NO;Cancha Padel Aire Libre;La Florida;25000;0;;13/6/25;NO;
;11/7/25;11/7/25 15:00;11/7/25 16:00;reservada;13897062-0;Maria Gonzalez;NO;Piscina 1;La Florida;20000;0;;6/7/25;NO;
;10/09/25;10/09/25;19/09/25;reservada;17506787-6;Pedro Rojas;NO;Cabaña 7;Santiago Centro;1080000;0;;5/9/25;NO;
;15/9/25;15/9/25 9:00;15/9/25 10:00;reservada;14254375-3;Pedro;NO;Salon Eventos 2;Santa Cruz;100000;0;;15/9/25;SI;nombre
;1/10/25;1/10/25 11:00;1/10/25 12:00;cancelada;14756759-6;Juan Perez;NO;Salon Eventos 1;Santa Cruz;100000;0;;1/10/25;NO;
;13/03/25;13/03/25;23/03/25;cancelada;21554696-3;Maria Gonzalez;NO;Cabaña 14;Santiago Centro;1200000;0;;8/3/25;SI;rut
;15/4/25;15/4/25 17:00;15/4/25 18:00;reservada;24967582-2;Maria Gonzalez;SI;Cancha Padel Aire Libre;Providencia;25000;0;;12/4/25;NO;
;19/11/25;19/11/25 22:00;19/11/25 23:00;reservada;22329198-8;Luis Contreras;NO;Piscina 1;Santiago Centro;20000;0;;17/11/25;NO;
;5/12/25;5/12/25 13:00;5/12/25 14:00;cancelada;23369020-1;Ana Silva;NO;Salon Eventos 3;Providencia;100000;0;;1/12/25;NO;
;12/02/25;12/02/25;17/02/25;cancelada;22746919-6;Maria Gonzalez;SI;Cabaña 1;Santiago Centro;600000;0;;11/2/25;NO;
;03/05/25;03/05/25;07/05/25;reservada;14379495-4;Luis Contreras;NO;Cabaña 10;Santa Cruz;480000;0;;3/5/25;NO;
;15/8/25;15/8/25 13:00;15/8/25 14:00;reservada;24967582-2;Maria Gonzalez;SI;Restaurant 1;La Florida;30000;0;;14/8/25;NO;
;04/01/25;04/01/25;09/01/25;ejecutada;13006208-3;Luis Contreras;SI;Cabaña 1;Providencia;600000;600000;efectivo;4/1/25;NO;
;9/11/25;9/11/25 10:00;9/11/25 11:00;cancelada;18616868-2;Luis Contreras;SI;Cancha Padel Techada;La Florida;35000;0;;7/11/25;NO;
;11/11/25;11/11/25;19/11/25;ejecutada;15120266-7;Juan Perez;SI;Cabaña 13;Providencia;960000;960000;transferencia;6/11/25;NO;
;7/8/25;7/8/25 11:00;7/8/25 12:00;ejecutada;18605052-5;Ana;SI;Piscina 2;Providencia;20000;20000;efectivo;2/8/25;SI;nombre
;16/3/25;16/3/25 17:00;16/3/25 18:00;ejecutada;21863652-7;Luis Contreras;NO;Cancha Basquetbol Techada;La Florida;35000;35000;tarjeta;13/3/25;NO;
;01/02/25;01/02/25;05/02/25;reservada;8084042-K;Maria Gonzalez;SI;Cabaña 9;Santa Cruz;480000;0;;31/1/25;NO;
;5/7/25;5/7/25 22:00;5/7/25 23:00;reservada;9269949-8;Ana Silva;NO;Salon Eventos 4;Santa Cruz;100000;0;;1/7/25;NO;
;07/12/25;07/12/25;13/12/25;ejecutada;19142269-4;Pedro Rojas;SI;Cabaña 20;Santiago Centro;720000;720000;efectivo;4/12/25;NO;
;10/01/25;10/01/25;18/01/25;ejecutada;5350796-4;Luis Contreras;SI;Cabaña 5;Santiago Centro;960000;960000;transferencia;7/1/25;NO;
;04/11/25;04/11/25;07/11/25;ejecutada;19048151-4;Ana Silva;NO;Cabaña 17;Santiago Centro;360000;360000;transferencia;4/11/25;NO;
;2/8/25;2/8/25 20:00;2/8/25 21:00;ejecutada;15115625-8;Juan Perez;SI;Cancha Basquetbol Aire Libre;Santiago Centro;25000;25000;transferencia;31/7/25;NO;
;05/12/25;05/12/25;12/12/25;reservada;12756727-1;Luis Contreras;SI;Cabaña 10;Santiago Centro;840000;0;;1/12/25;NO;
;10/9/25;10/9/25 10:00;10/9/25 11:00;ejecutada;17213598-6;Pedro Rojas;SI;Salon Eventos 4;Santa Cruz;100000;100000;transferencia;7/9/25;NO;
;09/11/25;09/11/25;15/11/25;ejecutada;10578107-5;Luis Contreras;NO;Cabaña 10;La Florida;720000;720000;transferencia;7/11/25;NO;
;5/9/25;5/9/25 14:00;5/9/25 15:00;cancelada;19576306-2;Luis Contreras;NO;Cancha Tenis Techada;Santa Cruz;35000;0;;3/9/25;NO;
;06/06/25;06/06/25;15/06/25;cancelada;16114575-0;Luis Contreras;SI;Cabaña 14;Providencia;1080000;0;;3/6/25;NO;
;6/3/25;6/3/25;6/3/25 9:00;ejecutada;19484029-2;Luis Contreras;SI;Restaurant 1;Santa Cruz;30000;30000;transferencia;5/3/25;SI;fecha
;20/7/25;20/7/25 19:00;20/7/25 20:00;ejecutada;19104958-6;Pedro Rojas;SI;Cancha Padel Techada;Providencia;35000;35000;efectivo;20/7/25;NO;
;10/08/25;10/08/25;15/08/25;ejecutada;15790934-7;Maria Gonzalez;SI;Cabaña 14;Santiago Centro;600000;600000;transferencia;10/8/25;NO;
;14/2/25;14/2/25 22:00;14/2/25 23:00;cancelada;14252158-K;Luis Contreras;SI;Cancha Padel Aire Libre;Santa Cruz;25000;0;;14/2/25;NO;
;11/5/25;11/5/25 22:00;11/5/25 23:00;reservada;16657576-1;Luis Contreras;NO;Cancha Basquetbol Techada;Santiago Centro;35000;0;;9/5/25;NO;
;14/12/25;14/12/25;24/12/25;cancelada;23451242-0;Juan Perez;NO;Cabaña 17;La Florida;1200000;0;;11/12/25;NO;
;17/11/25;17/11/25 16:00;17/11/25 17:00;cancelada;13203913-5;Maria Gonzalez;SI;Salon Eventos 1;Santa Cruz;100000;0;;15/11/25;NO;
;18/7/25;18/7/25 10:00;18/7/25 11:00;cancelada;16949045-7;Luis Contreras;NO;Cancha Basquetbol Techada;Santiago Centro;35000;0;;15/7/25;NO;
;19/09/25;19/09/25;27/09/25;ejecutada;6858349-7;Luis Contreras;NO;Cabaña 6;La Florida;960000;960000;tarjeta;14/9/25;NO;
;15/2/25;15/2/25 13:00;15/2/25 14:00;cancelada;21852963-1;Luis Contreras;SI;Restaurant 2;Santa Cruz;30000;0;;11/2/25;NO;
;12/7/25;12/7/25 16:00;12/7/25 17:00;reservada;16759872-2;Ana Silva;SI;Salon Eventos 2;Providencia;100000;0;;8/7/25;NO;
;8/1/25;8/1/25 8:00;8/1/25 9:00;ejecutada;14379507-1;Juan Perez;NO;Salon Eventos 3;Santa Cruz;100000;100000;tarjeta;3/1/25;NO;
;16/8/25;16/8/25 9:00;16/8/25 10:00;cancelada;17786278-9;Juan Perez;NO;Salon Eventos 1;Santiago Centro;100000;0;;13/8/25;SI;
;07/06/25;07/06/25;11/06/25;ejecutada;7884115-K;Luis Contreras;NO;Cabaña 7;Providencia;480000;480000;transferencia;6/6/25;NO;
;6/4/25;6/4/25 21:00;6/4/25 22:00;ejecutada;22378728-2;Maria Gonzalez;SI;Cancha Futbolito Aire Libre;Santa Cruz;25000;25000;tarjeta;6/4/25;NO;
;20/09/25;20/09/25;24/09/25;reservada;15083988-2;Juan Perez;NO;Cabaña 14;Santiago Centro;480000;0;;20/9/25;NO;
;14/8/25;14/8/25 21:00;14/8/25 22:00;cancelada;19048151-4;Ana Silva;SI;Piscina 2;La Florida;20000;0;;14/8/25;NO;
;05/01/25;05/01/25;12/01/25;ejecutada;11374837-0;Maria Gonzalez;SI;Cabaña 18;La Florida;840000;840000;tarjeta;5/1/25;NO;
;5/2/25;5/2/25 9:00;5/2/25 10:00;ejecutada;7544276-9;Maria Gonzalez;NO;Salon Eventos 2;La Florida;100000;100000;tarjeta;5/2/25;NO;
;04/09/25;04/09/25;08/09/25;reservada;18692916-0;Ana Silva;SI;Cabaña 12;Santiago Centro;480000;0;;4/9/25;NO;
;14/5/25;14/5/25 17:00;14/5/25 18:00;cancelada;13147810-0;Pedro Rojas;NO;Salon Eventos 1;Santiago Centro;100000;0;;11/5/25;NO;
;01/02/25;01/02/25;02/02/25;cancelada;6807678-1;Pedro Rojas;SI;Cabaña 15;Santa Cruz;120000;0;;29/1/25;NO;
;16/03/25;16/03/25;23/03/25;reservada;8282741-2;Juan Perez;NO;Cabaña 18;Santa Cruz;840000;0;;11/3/25;NO;
;14/09/25;14/09/25;19/09/25;cancelada;11316654-1;Luis Contreras;NO;Cabaña 19;Santiago Centro;600000;0;;12/9/25;NO;
;11/05/25;11/05/25;17/05/25;cancelada;13397853-4;Juan Perez;NO;Cabaña 7;Santa Cruz;720000;0;;9/5/25;NO;
;8/6/25;8/6/25 17:00;8/6/25 18:00;ejecutada;22156789-7;Luis Contreras;SI;Cancha Basquetbol Techada;Santa Cruz;35000;35000;transferencia;8/6/25;NO;
;18/9/25;18/9/25 20:00;18/9/25 21:00;ejecutada;5149595-0;Maria Gonzalez;SI;Cancha Basquetbol Aire Libre X;La Florida;25000;25000;transferencia;14/9/25;SI;referencia
;14/10/25;14/10/25;17/10/25;reservada;13650113-5;Pedro Rojas;NO;Cabaña 3;Providencia;360000;0;;10/10/25;NO;
;12/08/25;12/08/25;22/08/25;reservada;24826693-7;Luis Contreras;SI;Cabaña 20;Providencia;1200000;0;;7/8/25;NO;
;12/6/25;12/6/25 8:00;12/6/25 9:00;ejecutada;14379495-4;Luis Contreras;SI;Cancha Futbolito Aire Libre;Santa Cruz;25000;25000;efectivo;8/6/25;NO;
;9/12/25;9/12/25 12:00;9/12/25 13:00;reservada;24402541-2;Luis Contreras;NO;Cancha Padel Techada;La Florida;35000;0;;4/12/25;NO;
;19/7/25;19/7/25 14:00;19/7/25 15:00;ejecutada;21525938-2;Ana Silva;SI;Cancha Padel Aire Libre;Santiago Centro;25000;25000;efectivo;18/7/25;NO;
;02/10/25;02/10/25;09/10/25;ejecutada;19197001-2;Ana Silva;SI;Cabaña 20;Santa Cruz;840000;840000;transferencia;1/10/25;NO;
;5/6/25;5/6/25 16:00;5/6/25 17:00;reservada;19211618-K;Luis Contreras;SI;Piscina 2;La Florida;20000;0;;5/6/25;NO;
;12/04/25;12/04/25;15/04/25;ejecutada;17186404-6;Ana Silva;NO;Cabaña 7;Santa Cruz;360000;360000;efectivo;9/4/25;NO;
;11/6/25;11/6/25 13:00;11/6/25 14:00;cancelada;12651989-3;Luis Contreras;NO;Salon Eventos 4;Providencia;100000;0;;10/6/25;NO;
;12/07/25;12/07/25;19/07/25;reservada;20713143-1;Luis Contreras;NO;Cabaña 2;Santiago Centro;840000;0;;8/7/25;NO;
;14/1/25;14/1/25 19:00;14/1/25 20:00;cancelada;24256806-0;Pedro Rojas;NO;Cancha Basquetbol Aire Libre;Santa Cruz;25000;0;;13/1/25;NO;
;17/03/25;17/03/25;25/03/25;cancelada;22361904-5;Maria Gonzalez;NO;Cabaña 13;Santiago Centro;960000;0;;16/3/25;NO;
;2/4/25;2/4/25 18:00;2/4/25 19:00;ejecutada;18154120-2;Maria;NO;Cancha Futbolito Techada;Providencia;35000;35000;efectivo;30/3/25;SI;nombre
;03/07/25;03/07/25;05/07/25;cancelada;16288155-7;Ana Silva;NO;Cabaña 1;Santa Cruz;240000;0;;2/7/25;SI;rut
;16/11/25;16/11/25;15//25;cancelada;7607462-2;Pedro Rojas;NO;Cabaña 20;Providencia;840000;0;;13/11/25;SI;rut/fecha
;07/08/25;07/08/25;09/08/25;reservada;17606228-2;Juan Perez;NO;Cabaña 5;Santa Cruz;240000;0;;3/8/25;NO;
;13/5/25;13/5/25 15:00;13/5/25 16:00;cancelada;24138079-3;Juan Perez;NO;Cancha Futbolito Aire Libre;Santa Cruz;25000;0;;10/5/25;NO;
;10/11/25;10/11/25 21:00;10/11/25 22:00;ejecutada;21554696-9;Maria Gonzalez;SI;Restaurant 2;Santa Cruz;30000;30000;tarjeta;7/11/25;NO;
;5/4/25;5/4/25 15:00;5/4/25 16:00;cancelada;10613264-K;Ana Silva;SI;Piscina 2;Santa Cruz;20000;0;;1/4/25;NO;
;09/05/25;09/05/25;14/05/25;cancelada;15115625-8;Juan Perez;NO;Cabaña 14;Santiago Centro;600000;0;;6/5/25;NO;
;20/5/25;20/5/25 14:00;20/5/25 15:00;cancelada;23457711-5;Luis Contreras;NO;Cancha Tenis Aire Libre;Santiago Centro;25000;0;;17/5/25;NO;
;10/05/25;10/05/25;15//25;cancelada;13015768-2;Pedro Rojas;NO;Cabaña 3;Providencia;120000;0;;5/5/25;SI;rut/fecha
;9/8/25;9/8/25 15:00;9/8/25 16:00;ejecutada;24693299-9;Pedro Rojas;NO;Cancha Futbolito Techada;Santiago Centro;35000;35000;efectivo;4/8/25;NO;
;7/9/25;7/9/25 14:00;7/9/25 15:00;reservada;16107528-0;Juan Perez;NO;Salon Eventos 1 X;La Florida;100000;0;;4/9/25;SI;referencia
;14/04/25;14/04/25;17/04/25;ejecutada;9980250-2;Luis Contreras;SI;Cabaña 17 X;Providencia;360000;360000;tarjeta;13/4/25;SI;referencia
;02/01/25;02/01/25;06/01/25;cancelada;16968310-7;Luis Contreras;NO;Cabaña 15;La Florida;480000;0;;28/12/24;NO;
;02/11/25;02/11/25;09/11/25;cancelada;15338995-0;Ana Silva;NO;Cabaña 5;Providencia;840000;0;;28/10/25;NO;
;31/02/25;20/07/25;27/07/25;ejecutada;22287381-9;Ana Silva;NO;Cabaña 12 X;La Florida;840000;840000;efectivo;15/7/25;SI;referencia/fecha
;6/4/25;6/4/25 19:00;6/4/25 20:00;ejecutada;23731597-9;Juan Perez;SI;Restaurant 1;Santiago Centro;30000;30000;efectivo;4/4/25;NO;
;12/02/25;12/02/25;19/02/25;reservada;18565989-5;Luis Contreras;NO;Cabaña 11;Providencia;840000;0;;9/2/25;NO;
;14/12/25;14/12/25;15/12/25;reservada;22078734-6;Pedro Rojas;NO;Cabaña 13;La Florida;120000;0;;14/12/25;NO;
;05/12/25;05/12/25;10/12/25;cancelada;13014055-6;Maria;SI;Cabaña 2;La Florida;600000;0;;2/12/25;SI;nombre
;14/5/25;14/5/25 19:00;14/5/25 20:00;reservada;11086191-5;Ana Silva;SI;Cancha Basquetbol Aire Libre;Providencia;25000;0;;10/5/25;NO;
;19/12/25;19/12/25;22/12/25;cancelada;7130867-7;Luis Contreras;NO;Cabaña 18;La Florida;360000;0;;15/12/25;NO;
;06/07/25;15//25;11/07/25;ejecutada;13147810-0;Pedro Rojas;SI;Cabaña 18;Providencia;600000;600000;tarjeta;3/7/25;SI;fecha
;20/03/25;20/03/25;24/03/25;reservada;7735551-0;Ana Silva;SI;Cabaña 8;La Florida;480000;0;;16/3/25;NO;
;12/01/25;12/01/25;21/01/25;ejecutada;23811418-7;Maria Gonzalez;SI;Cabaña 5;Santiago Centro;1080000;1080000;transferencia;7/1/25;NO;
;10/8/25;10/8/25 17:00;10/8/25 18:00;ejecutada;16987649-5;Maria Gonzalez;NO;Cancha Padel Aire Libre;Providencia;25000;25000;efectivo;8/8/25;NO;
;19/6/25;19/6/25 9:00;19/6/25 10:00;cancelada;15804334-3;Luis Contreras;SI;Cancha Padel Techada;Santiago Centro;35000;0;;17/6/25;NO;
;17/7/25;17/7/25 18:00;17/7/25 19:00;reservada;15562742-5;Maria Gonzalez;SI;Salon Eventos 4;Providencia;100000;0;;17/7/25;NO;
;7/2/25;7/2/25 13:00;7/2/25 14:00;reservada;22885927-3;Luis Contreras;SI;Restaurant 2 X;La Florida;30000;0;;6/2/25;SI;referencia
;6/10/25;6/10/25 12:00;6/10/25 13:00;reservada;8459998-0;Maria Gonzalez;SI;Cancha Tenis Aire Libre;Santa Cruz;25000;0;;4/10/25;NO;
;7/4/25;7/4/25 9:00;7/4/25 10:00;cancelada;23457711-5;Luis Contreras;SI;Restaurant 2;Santiago Centro;30000;0;;3/4/25;NO;
;6/9/25;6/9/25 13:00;6/9/25 14:00;cancelada;15530992-K;Luis Contreras;SI;Cancha Tenis Techada;Santiago Centro;35000;0;;2/9/25;NO;
;19/12/25;19/12/25;29/12/25;cancelada;17470694-8;Pedro Rojas;SI;Cabaña 13;La Florida;1200000;0;;14/12/25;NO;
;12/09/25;12/09/25;20/09/25;reservada;15838325-K;Maria Gonzalez;SI;Cabaña 10;Santa Cruz;960000;0;;9/9/25;NO;
;07/02/25;07/02/25;08/02/25;reservada;7884115-K;Luis Contreras;NO;Cabaña 14;Providencia;120000;0;;6/2/25;NO;
;5/9/25;5/9/25 12:00;5/9/25 13:00;ejecutada;12080481-2;Maria Gonzalez;SI;Cancha Padel Aire Libre;Providencia;25000;25000;transferencia;4/9/25;NO;
;16/2/25;16/2/25 19:00;16/2/25 20:00;ejecutada;22329198-8;Luis Contreras;NO;Cancha Futbolito Techada;La Florida;35000;35000;efectivo;13/2/25;NO;
;18/6/25;18/6/25 9:00;18/6/25 10:00;ejecutada;18565989-5;Luis Contreras;SI;Cancha Padel Aire Libre;Providencia;25000;25000;efectivo;13/6/25;NO;
;10/11/25;10/11/25;16/11/25;ejecutada;16288155-8;Ana Silva;SI;Cabaña 5;Santiago Centro;720000;720000;transferencia;5/11/25;NO;
;13/2/25;13/2/25 11:00;13/2/25 12:00;ejecutada;15505875-9;Pedro Rojas;SI;Cancha Tenis Aire Libre;La Florida;25000;25000;transferencia;10/2/25;SI;rut
;18/11/25;18/11/25 11:00;18/11/25 12:00;ejecutada;9392933-0;Pedro Rojas;SI;Salon Eventos 4;La Florida;100000;100000;transferencia;16/11/25;NO;
;20/9/25;20/9/25 12:00;20/9/25 13:00;cancelada;13554594-5;Pedro Rojas;NO;Restaurant 2;Providencia;30000;0;;17/9/25;NO;
;4/9/25;4/9/25 17:00;4/9/25 18:00;cancelada;10613264-K;Ana Silva;SI;Cancha Futbolito Aire Libre;Santiago Centro;25000;0;;3/9/25;NO;
;12/10/25;12/10/25;14/10/25;reservada;16336276-7;Pedro Rojas;SI;Cabaña 10;La Florida;240000;0;;10/10/25;NO;
;04/08/25;04/08/25;11/08/25;ejecutada;13537633-7;Maria Gonzalez;SI;Cabaña 17 X;Santiago Centro;840000;840000;efectivo;3/8/25;SI;referencia
;11/07/25;11/07/25;14/07/25;cancelada;11521745-3;Ana Silva;SI;Cabaña 20;Santa Cruz;360000;0;;8/7/25;NO;
;09/02/25;09/02/25;15/02/25;cancelada;16759872-2;Ana Silva;SI;Cabaña 9;Santa Cruz;720000;0;;4/2/25;NO;
;abc/12/25;10/09/25;17/09/25;ejecutada;21863652-7;Luis Contreras;NO;Cabaña 5 X;La Florida;840000;840000;tarjeta;9/9/25;SI;referencia/fecha
;16/11/25;16/11/25;19/11/25;ejecutada;19104958-6;Pedro Rojas;SI;Cabaña 9;La Florida;360000;360000;efectivo;11/11/25;NO;
;07/01/25;07/01/25;14/01/25;reservada;20914133-7;Juan Perez;NO;Cabaña 7;La Florida;840000;0;;4/1/25;NO;
;05/06/25;05/06/25;14/06/25;cancelada;15148285-6;Luis Contreras;NO;Cabaña 11;Santa Cruz;1080000;0;;4/6/25;NO;
;14/1/25;14/1/25 13:00;14/1/25 14:00;cancelada;15585247-K;Pedro Rojas;NO;Cancha Padel Aire Libre;La Florida;25000;0;;9/1/25;NO;
;3/7/25;3/7/25 15:00;3/7/25 16:00;ejecutada;17133976-6;Juan Perez;NO;Restaurant 2;Santa Cruz;30000;30000;tarjeta;2/7/25;SI;
;01/11/25;01/11/25;03/11/25;ejecutada;18933016-2;Juan Perez;NO;Cabaña 3;Santiago Centro;240000;240000;tarjeta;31/10/25;NO;
;06/08/25;06/08/25;13/08/25;ejecutada;17553993-5;Ana Silva;NO;Cabaña 7;Providencia;840000;840000;efectivo;1/8/25;SI;rut
;09/03/25;09/03/25;16/03/25;reservada;7962885-9;Juan Perez;NO;Cabaña 12;Providencia;840000;0;;8/3/25;NO;
;19/05/25;19/05/25;20/05/25;reservada;15807009-K;Luis Contreras;SI;Cabaña 1;La Florida;120000;0;;15/5/25;NO;
;18/10/25;18/10/25;26/10/25;reservada;13153945-2;Maria Gonzalez;SI;Cabaña 14;Santa Cruz;960000;0;;16/10/25;NO;
;08/05/25;08/05/25;12/05/25;reservada;12730200-6;Maria Gonzalez;SI;Cabaña 3;Providencia;480000;0;;4/5/25;NO;
;05/10/25;05/10/25;11/10/25;ejecutada;9226402-5;Ana Silva;SI;Cabaña 18;Santiago Centro;720000;720000;tarjeta;2/10/25;NO;
;19/12/25;19/12/25;24/12/25;reservada;18646254-8;Pedro Rojas;SI;Cabaña 7;Providencia;600000;0;;14/12/25;NO;
;12/9/25;12/9/25 17:00;12/9/25 18:00;cancelada;12080481-2;Maria Gonzalez;SI;Cancha Padel Techada;Santa Cruz;35000;0;;8/9/25;NO;
;13/10/25;13/10/25;22/10/25;cancelada;15505875-7;Pedro Rojas;SI;Cabaña 19;La Florida;1080000;0;;10/10/25;NO;
